Using options:
08049F14: warning: Unable to resolve imported reference !__gmon_start__.
0804A8B4: warning: Unable to resolve imported reference !fchmod.
0804A3B4: warning: Unable to resolve imported reference !execvp.
0804A3B4: warning: Unable to resolve imported reference !execvp.
0804A5A4: warning: Unable to resolve imported reference !execve.
0804A3A4: warning: Unable to resolve imported reference !execv.
0804A2C4: warning: Unable to resolve imported reference !dup2.
0804A334: warning: Unable to resolve imported reference !dup.
08049E44: warning: Unable to resolve imported reference !connect.
0804A514: warning: Unable to resolve imported reference !closedir.
0804A474: warning: Unable to resolve imported reference !chroot.
0804A5E4: warning: Unable to resolve imported reference !chown.
0804A4B4: warning: Unable to resolve imported reference !chdir.
0804A4C4: warning: Unable to resolve imported reference !bind.
0804A3D4: warning: Unable to resolve imported reference !alarm.
0804A1B4: warning: Unable to resolve imported reference !inet_pton.
0804A1B4: warning: Unable to resolve imported reference !inet_pton.
0804A204: warning: Unable to resolve imported reference !access.
0804A284: warning: Unable to resolve imported reference !accept.
08052674: warning: Procedure camlArray__blit_1093 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08052749: warning: Procedure camlArray__blit_1093 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805F58A: warning: Procedure camlCamlinternalOO__set_method_1195 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080605E9: warning: Procedure camlCamlinternalOO__lookup_tables_1361 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0806067F: warning: Procedure camlCamlinternalOO__lookup_tables_1361 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0806069C: warning: Procedure camlCamlinternalOO__lookup_tables_1361 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805EDAC: warning: Procedure camlCamlinternalOO__lookup_keys_1353 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08060498: warning: Procedure camlCamlinternalOO__run_initializers_1316 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805FFCD: warning: Procedure camlCamlinternalOO__create_table_1267 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0806007A: warning: Procedure camlCamlinternalOO__init_class_1274 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054978: warning: Procedure camlList__iter2_1111 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054825: warning: Procedure camlList__fold_right_1084 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080545E5: warning: Procedure camlList__tl_1039 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058D28: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058E38: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058E48: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058D38: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805F6EF: warning: Procedure camlCamlinternalOO__set_method_1195 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805F141: warning: Procedure camlCamlinternalOO__next_1533 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0806064A: warning: Procedure camlCamlinternalOO__lookup_keys_1353 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08055968: warning: Procedure camlString__sub_1046 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805D5C1: warning: Procedure camlPrintf__index_of_int_1037 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805BE01: warning: Can't determine size of jump vector; probing only one entry.
0805BDF0: error: Value does not fall within the expected range.
0805BB59: warning: Procedure camlPrintf__scan_fmt_1144 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080816DC: warning: The call or jump table has invalid addresses; stopping.
0805BFC6: warning: Procedure camlPrintf__list_iter_i_1201 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805C06C: warning: Procedure camlPrintf__mkprintf_1345 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805DE7F: warning: Procedure camlPrintf__mkprintf_1345 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805CA99: warning: Procedure camlPrintf__fun_1600 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805E227: warning: Procedure camlPrintf__fun_1600 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805E3DA: warning: Procedure camlPrintf__mkprintf_1345 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805E55C: warning: Procedure camlPrintf__get_buff_1402 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805B322: warning: Procedure camlPrintf__sub_fmt_1124 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08055A25: warning: Procedure camlString__blit_1056 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080545C5: warning: Procedure camlList__hd_1036 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805AC69: warning: Procedure camlBuffer__add_char_1072 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805DAD1: warning: Procedure camlPrintf__extract_format_float_1110 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805D799: warning: Procedure camlPrintf__parse_string_conversion_1067 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805D8C7: warning: Procedure camlPrintf__format_string_1080 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08081674: warning: The call or jump table has invalid addresses; stopping.
0805D2DD: warning: Procedure camlPrintf__scan_flags_1292 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805D2DD: warning: Procedure camlPrintf__scan_flags_1292 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805D2DD: warning: Procedure camlPrintf__scan_flags_1292 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805D2DD: warning: Procedure camlPrintf__scan_flags_1292 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805D2DD: warning: Procedure camlPrintf__scan_flags_1292 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805CB11: warning: Procedure camlPrintf__get_arg_1288 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805DDCD: warning: Procedure camlPrintf__list_iter_i_1201 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805B44B: warning: Procedure camlPrintf__fun_1565 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805BAC9: warning: Procedure camlPrintf__sub_fmt_1124 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805B94C: warning: Procedure camlPrintf__skip_positional_spec_1090 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805A90E: warning: Procedure camlBuffer__add_substitute_1122 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805A77D: warning: Procedure camlBuffer__advance_to_non_alpha_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805A758: warning: Can't determine size of jump vector; probing only one entry.
0805A740: error: Value does not fall within the expected range.
0805A69A: warning: Procedure camlBuffer__advance_to_closing_1098 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0804FD15: warning: Procedure camlBuffer__output_buffer_1094 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0804FEB0: warning: Procedure camlPervasives__really_input_1235 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805AA95: warning: Procedure camlBuffer__nth_1057 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805AA55: warning: Procedure camlBuffer__blit_1051 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805AA08: warning: Procedure camlBuffer__sub_1046 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805B124: warning: Procedure camlBuffer__add_substitute_1122 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805AF33: warning: Procedure camlBuffer__advance_to_non_alpha_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080598CE: warning: Procedure camlMap__join_1236 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080598AC: warning: Procedure camlMap__join_1236 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059893: warning: Procedure camlMap__join_1236 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059C98: warning: Procedure camlMap__merge_1277 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059276: warning: Procedure camlMap__remove_min_binding_1147 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059955: warning: Procedure camlMap__merge_1277 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059943: warning: Procedure camlMap__merge_1277 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08059785: warning: Procedure camlMap__partition_1225 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08059725: warning: Procedure camlMap__filter_1216 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080592D1: warning: Procedure camlMap__remove_1162 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08059374: warning: Procedure camlMap__remove_1162 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080593A1: warning: Procedure camlMap__remove_1162 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805934A: warning: Procedure camlMap__remove_1162 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058F88: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058FB5: warning: Procedure camlMap__add_1108 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08059F46: warning: Procedure camlMap__equal_1328 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08059EB6: warning: Procedure camlMap__compare_1311 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080584D5: warning: Procedure camlMarshal__data_size_1048 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08058572: warning: Procedure camlMarshal__from_string_1054 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08058495: warning: Procedure camlMarshal__to_buffer_1038 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08057F67: warning: Procedure fn08057F00 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056ABA: warning: Procedure camlHashtbl__insert_bucket_1068 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080578A3: warning: Procedure camlHashtbl__replace_1112 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057EE8: warning: Procedure camlHashtbl__replace_1112 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080578B8: warning: Procedure camlHashtbl__replace_1112 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057EF9: warning: Procedure camlHashtbl__replace_1112 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057F62: warning: Procedure fn08057F00 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08057D99: warning: Procedure camlHashtbl__find_all_1105 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080579A8: warning: Procedure camlHashtbl__add_1074 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080579BD: warning: Procedure camlHashtbl__add_1074 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057587: warning: Procedure fn08057520 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08057508: warning: Procedure camlHashtbl__replace_1217 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057519: warning: Procedure camlHashtbl__replace_1217 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08057582: warning: Procedure fn08057520 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080572C9: warning: Procedure camlHashtbl__find_1198 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08057211: warning: Procedure camlHashtbl__find_1198 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08057029: warning: Procedure camlHashtbl__remove_1185 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056F18: warning: Procedure camlHashtbl__add_1179 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08056F2D: warning: Procedure camlHashtbl__add_1179 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08058004: warning: Procedure camlHashtbl__mem_1122 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805764E: warning: Procedure camlHashtbl__mem_1227 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805653F: warning: Procedure camlSys__catch_break_1082 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805655A: warning: Procedure camlSys__catch_break_1082 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056395: warning: Procedure camlString__rcontains_from_1140 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056305: warning: Procedure camlString__contains_1137 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056317: warning: Procedure camlString__contains_1137 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056275: warning: Procedure camlString__rindex_from_1128 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080561B5: warning: Procedure camlString__index_from_1116 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080560E7: warning: Procedure camlString__uncapitalize_1106 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08056057: warning: Procedure camlString__lowercase_1098 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0807EBD4: warning: The call or jump table has invalid addresses; stopping.
080559B5: warning: Procedure camlString__fill_1051 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805559B: warning: Can't determine size of jump vector; probing only one entry.
08055575: warning: Procedure camlChar__chr_1032 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805538A: warning: Procedure camlList__stable_sort_1248 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08055138: warning: Procedure camlList__combine_1226 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054BB8: warning: Procedure camlList__exists2_1153 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054B48: warning: Procedure camlList__for_all2_1145 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054A2A: warning: Procedure camlList__fold_right2_1128 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080549D8: warning: Procedure camlList__fold_left2_1119 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08053838: warning: Procedure camlList__rev_map2_1099 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
080548B8: warning: Procedure camlList__map2_1090 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805468F: warning: Procedure camlList__flatten_1058 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805371F: warning: Procedure camlList__nth_1042 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08054522: warning: Procedure camlList__sort_1271 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08054062: warning: Procedure camlList__rev_sort_1272 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08055014: warning: Procedure camlList__partition_1212 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805490D: warning: Procedure camlList__rev_map2_1099 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
0805475D: warning: Procedure camlList__rev_map_1067 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08050A39: warning: Procedure camlArray__sortto_1217 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
080535D5: warning: Procedure camlArray__stable_sort_1188 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08051CBD: warning: Procedure camlArray__stable_sort_1188 previously had a return address of 4 bytes on the stack, but now seems to have a return address of 0 bytes on the stack.
08050F77: warning: Procedure camlArray__maxson_1155 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805107E: warning: Procedure camlArray__maxson_1155 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
08051069: warning: Procedure camlArray__maxson_1155 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
0805130D: warning: Procedure camlArray__trickledown_1160 previously had a return address of 0 bytes on the stack, but now seems to have a return address of 4 bytes on the stack.
